#lon lat ve vn vu se sn su name
148.70170 -34.43831 0.34173 -1.45088 -1.01569 0.29341 0.28916 0.60800 boor
142.66801 -36.34018 -1.46478 5.91195 -4.69938 0.55549 0.73408 0.95400 bool
144.88232 -38.40961 0.16933 -0.29685 -2.75822 0.32926 0.33362 0.93700 bone
149.23709 -36.91204 0.29331 -0.25479 -2.47217 0.23516 0.23334 0.51700 bomb
142.84094 -37.71155 0.63968 0.08662 -2.65427 0.28320 0.26912 0.69000 bolc
146.00597 -36.54385 0.85957 -0.00908 -2.60566 0.24761 0.25771 0.68900 bnla
148.88491 -37.14748 0.33111 -0.27700 -1.12550 0.25266 0.27869 0.76500 bndc
115.63814 -33.31918 -0.49279 -0.08774 -1.22108 0.45243 0.45180 1.24400 bnby
144.44212 -37.67679 0.55487 -0.52971 -2.32147 0.51321 0.23998 1.03315 bmsh
147.98808 -21.79732 5.01453 2.51138 -41.54539 1.05012 0.70716 7.63200 bmdw
138.70702 -31.10632 -0.17212 -0.01890 -1.10784 0.26845 0.25208 0.54700 bman
143.56741 -34.64585 -0.74868 0.12509 -1.68699 0.27545 0.24259 0.59900 blrn
115.92530 -31.94703 -0.62860 -0.48748 -0.97208 0.32146 0.31440 0.71600 blmt
150.90879 -33.77174 0.44500 -0.24523 -1.79973 0.27952 0.28954 0.65400 blkt
117.11212 -31.92616 -0.78077 -0.20301 -1.88705 0.41049 0.37852 1.11400 blkg
144.88563 -33.86685 0.50246 -0.38297 -2.94087 0.36508 0.32850 0.77200 blgl
150.24472 -31.65428 0.37269 0.14090 -1.39765 0.27376 0.25663 0.65700 blck
141.47010 -31.99629 -0.25138 0.30976 -0.98115 0.21684 0.20955 0.44700 bknl
148.96419 -30.10165 3.22673 -0.97252 7.47266 0.52757 0.29568 0.55900 bjct
142.91284 -35.98547 -1.32743 -0.72049 -1.13564 3.99877 1.25000 1.53671 birc
115.69753 -33.15318 -0.35163 -0.28157 -0.97684 0.28314 0.24652 0.55300 binn
151.65233 -32.41177 0.57168 0.06737 -1.19476 0.26332 0.24608 0.59000 bing
149.04748 -26.66509 9.61719 -1.53366 -5.02909 0.57682 0.56945 1.69100 bind
148.02623 -36.28075 0.36373 -0.43147 0.72371 0.30155 0.31113 1.64500 bigg
148.30364 -41.87379 0.33734 -0.17887 -1.36081 0.43672 0.40758 0.93100 bich
142.41471 -35.94000 0.27148 -0.00600 -1.63682 0.24585 0.25023 0.83700 beua
150.07597 -36.43062 -0.15843 -0.34662 -2.50850 0.31425 0.30927 0.63700 berm
130.98035 -12.79561 -0.92374 -0.67912 -3.25146 1.02384 0.70496 2.51600 begs
149.84201 -36.67591 0.01756 -0.18486 -1.48384 0.22818 0.22382 0.55600 beg1
152.95525 -26.85806 1.23182 -0.37567 1.27461 0.53576 0.47654 1.83400 beah
152.38318 -24.77201 0.05157 0.16307 0.29487 0.47129 0.46233 1.51900 bdyp
139.34791 -25.90041 0.17019 0.27170 -1.03090 0.24166 0.23440 0.55300 bdvl
149.52201 -25.51046 0.52505 -0.35299 -2.55729 0.89409 1.74842 1.40500 bdmr
146.65399 -32.34187 0.54085 -0.17513 -1.65266 0.31999 0.32250 0.71600 bbdh
149.56722 -33.42968 0.16031 0.02400 -1.35724 0.21957 0.21163 0.51900 bat2
151.03633 -33.91507 0.31516 -0.20657 -1.60794 0.25922 0.25923 0.58700 bank
146.15561 -18.83733 -2.19440 -1.63311 -2.69957 0.54753 0.53862 1.66100 bamb
141.84224 -37.24878 0.31189 0.03697 -2.42564 0.24643 0.24940 0.66200 balm
143.85492 -37.55888 1.79517 -0.58104 -1.40806 0.22124 0.22660 0.59600 ball
115.84257 -33.76668 -0.38001 -0.10836 -2.17473 0.21468 0.21760 0.46000 bali
115.80907 -31.86407 1.00425 -1.40514 -3.03296 0.63617 0.60819 1.91700 balc
123.86806 -32.46077 -0.00123 -0.15326 -0.65683 0.22609 0.22570 0.54000 bala
145.91466 -17.36798 -0.69235 0.02411 -1.13814 0.36642 0.37471 1.32900 babn
117.01959 -33.44820 0.03582 0.66908 -4.27727 0.46882 0.52767 1.38800 athr
145.47605 -17.26745 0.66948 -0.05663 -1.21597 0.31777 0.33765 0.83900 athe
151.09315 -29.32435 0.34483 0.07552 -1.10017 0.26257 0.26427 0.56400 ashf
125.92436 -31.80911 0.09817 -0.15222 -1.13388 0.22317 0.22324 0.49400 arub
142.93128 -37.28279 0.75790 -0.07730 -2.14868 0.29004 0.26707 0.73100 arrt
151.66583 -30.51461 0.36592 0.06030 -1.43395 0.21961 0.21865 0.46900 armd
145.24546 -22.95681 0.53944 0.42427 -0.79025 0.26333 0.26761 0.58700 armc
146.90346 -34.35085 0.76348 4.14578 0.56843 0.33149 0.46439 0.61900 ard3
151.67469 -30.52087 0.45164 0.08793 -1.08696 0.30010 0.27210 0.58200 ard2
148.85787 -25.27177 1.24291 -0.74655 -3.18792 0.50891 0.46456 1.05600 arcd
141.08324 -36.96756 -0.07447 -0.69808 -1.88025 0.25353 0.24881 0.70600 apsl
142.02680 -36.29540 0.80726 -1.19627 -1.64731 0.23100 0.23250 0.69700 antw
152.08633 -32.78479 0.10018 0.26647 -2.18830 0.23932 0.23534 0.54300 anna
144.19319 -38.39625 0.19930 -0.47494 10.03479 0.25770 0.25312 1.03600 ang4
146.37639 -41.20493 0.34091 -0.32395 -2.76494 0.31349 0.32409 0.66900 amb1
146.91556 -36.07753 0.45785 -0.21234 -1.98501 0.21914 0.23197 0.51400 alb2
148.78398 -35.99287 0.03326 -0.36925 -3.60389 0.33952 0.34122 0.80400 admn
138.60366 -34.93121 -0.01933 -0.40280 -1.26939 0.36538 0.36395 0.85300 adel
138.57974 -34.94299 0.49262 -0.53264 -1.54141 0.55837 0.48199 1.19200 adde
153.03876 -27.59852 3.09357 2.08448 -0.37153 0.37310 0.33874 1.04700 aca4
117.88657 -35.02714 -0.07671 -0.32495 -2.80453 0.34144 0.32707 0.75100 abny
151.88700 -24.15901 0.76637 0.08290 -0.00216 0.27107 0.26124 0.66800 a770
116.72543 -30.90257 -0.32624 0.04835 -1.84953 0.54237 0.55603 1.21500 8whs
118.28447 -31.48002 -0.26780 -0.21062 -1.81839 0.55717 0.47145 1.22400 8mrr
118.15807 -32.67028 -0.20128 -0.03282 -1.97814 0.52842 0.49773 1.12900 8kln
117.57220 -33.69044 -0.38087 -0.10950 -0.27662 0.55345 0.49134 1.31000 8kat
114.62574 -28.74569 0.37249 0.02074 -1.16629 0.55013 0.56121 1.16000 8grd
148.24803 -41.32581 -0.01214 -0.94621 -1.26910 0.53438 0.52246 1.32500 7sth
147.31164 -42.97567 -0.23410 -0.70797 -1.73722 0.61915 0.54747 1.45800 7kng
146.95170 -41.30011 -0.27780 -0.81232 -1.21007 0.76254 0.70503 2.04100 7exe
146.59878 -41.52256 0.43266 -0.81263 -0.95635 0.38637 0.40363 0.90100 7dln
138.35077 -35.45718 -0.07586 -0.53914 -1.30514 0.51945 0.51689 1.22400 5yan
135.52783 -33.21709 -0.43818 -1.32378 -1.41193 0.54558 0.50085 1.40500 5wrb
135.53179 -34.45933 -0.07611 -0.71224 -2.46572 0.59974 0.51167 1.51300 5wng
138.89585 -35.27031 -0.24358 -0.64106 -1.28087 0.59298 0.53048 1.41400 5str
138.74560 -34.16832 0.15104 -0.68868 -1.30330 0.62608 0.55360 1.52200 5rvt
138.63936 -34.43285 -0.06718 -0.97539 -0.76568 0.55436 0.53178 1.40800 5rvp
140.73392 -34.17544 0.15676 -0.22864 -1.85231 0.46029 0.43954 1.17600 5rmk
138.57130 -34.86919 -0.32044 -0.81586 -0.37131 0.49896 0.52528 1.28800 5reg
139.02133 -34.03273 2.82056 -1.48348 -1.98211 1.34750 0.50380 1.39900 5rbt
137.76406 -32.49086 0.00823 -0.31405 -0.85688 0.48286 0.46285 1.50900 5pta
140.52984 -36.65029 -0.00285 -0.34364 -1.23381 0.52732 0.49211 1.24200 5pdy
140.73029 -36.95917 0.23722 -0.36172 -2.27024 0.48876 0.47446 1.23900 5nar
138.84543 -35.05337 0.05911 0.08611 -1.04757 0.52416 0.51954 1.54900 5mtb
135.15062 -32.83702 -0.00922 -1.09726 -3.07838 0.53467 0.51538 1.50100 5mip
138.88953 -34.60236 2.83915 0.41343 1.77507 0.61213 0.58312 1.47400 5lyn
140.41490 -35.37094 -0.79516 -1.26168 -1.71902 0.60823 0.70320 1.37300 5lar
140.34077 -36.09996 0.00315 -0.32459 -2.30004 0.51160 0.49685 1.26300 5kth
136.41847 -33.14539 -0.34851 -0.33111 -1.29183 0.51960 0.48527 1.27400 5kmb
140.72250 -37.19649 -0.10005 -0.44122 -2.64056 0.51241 0.48664 1.23000 5gln
140.91419 -36.73149 0.18730 -0.53533 -3.04992 0.53235 0.46870 1.15600 5frc
135.10764 -33.14123 0.22261 -0.30437 -1.53782 0.52581 0.48166 1.16300 5dmp
134.72866 -32.91658 -0.14185 -0.25301 -2.46650 0.54419 0.54187 1.34700 5cpr
136.50133 -33.70147 -0.32166 -0.13758 -1.13663 0.55970 0.53032 1.43100 5clv
140.13617 -37.00216 -0.34445 -0.16992 -2.34130 0.50653 0.46242 1.07600 5avr
148.81985 -26.57538 0.31159 -0.83302 -0.92295 0.53006 0.46532 1.63300 4rma
151.28204 -27.94955 2.95131 0.88099 -1.57807 0.54086 0.46667 1.21000 4mrn
153.03338 -26.66279 0.22346 0.40062 -2.60209 0.44578 0.45777 1.26400 4mc0
153.33626 -27.92187 0.38676 -0.63660 -0.83603 0.43524 0.43328 1.28500 4hln
147.94992 -21.75553 -0.16864 -0.70276 -1.66132 0.58250 0.50310 1.83500 4grm
151.23215 -23.85446 -0.26632 -0.14864 -1.60468 0.52417 0.49176 1.72000 4gle
151.24455 -23.83918 0.62481 1.29378 -0.33066 0.41357 0.46071 1.37200 4gld
145.74248 -16.95238 0.20675 1.54687 2.58355 0.45700 0.43672 1.41000 4crn
153.05013 -27.49151 0.78639 1.13547 8.51363 0.47064 0.52107 4.48300 4coo
153.55611 -28.24457 1.01535 0.74530 1.41648 0.44166 0.46064 2.60700 4cda
142.39315 -36.25282 -0.02800 -0.55785 -3.24625 0.51604 0.52647 1.28500 3wkb
171.31710 -42.24550 NaN NaN NaN NaN NaN 1.23982 h22_227
172.77520 -42.66176 NaN NaN NaN NaN NaN 0.46586 h22_171
172.79279 -42.55283 NaN NaN NaN NaN NaN 0.47384 h22_166
173.07555 -34.79250 0.67108 -0.65418 0.19180 0.58453 0.58311 0.82945 a05e
173.37313 -35.54145 1.01261 -1.19704 -2.03926 0.59879 0.59770 0.95000 a49q
174.04674 -35.28654 0.78899 -1.08885 0.06110 0.58407 0.57814 0.80945 a42f
174.11985 -35.25490 0.68062 -0.60561 -1.48885 0.23203 0.22963 0.33000 aaeb
174.43097 -36.65116 0.02191 -0.01680 -1.11966 0.24352 0.24938 0.31180 vprk
174.46571 -35.49883 0.55522 -0.83630 -1.49920 0.20331 0.20105 0.26000 aaej
174.52822 -35.59087 1.64866 -1.54840 0.15067 0.51034 0.50453 0.89000 a6q1
174.55597 -36.86818 0.50054 -0.54008 -0.51110 0.20076 0.19969 0.25000 a9mk
174.72947 -37.25658 0.23996 0.11979 -0.65330 0.25190 0.27252 0.35896 vwku
174.75119 -36.75833 0.59473 -1.03030 -0.24095 0.24875 0.25761 0.79000 aaj5
174.77269 -37.40352 0.42545 -1.15611 1.36818 0.49921 0.50404 0.76000 b0pd
174.80060 -36.27762 0.37829 -1.02925 -1.19029 0.19245 0.19568 0.23006 a9ph
174.85903 -37.33684 0.28701 -0.67092 -0.35172 0.20496 0.20938 0.25000 1320
174.90456 -36.98937 0.70310 -0.85549 -0.58126 0.20545 0.20476 0.35000 aaj6
174.92066 -36.87963 0.49188 -1.08058 3.58888 0.24865 0.26741 0.76000 aaf6
174.98548 -37.03314 2.03620 -0.90510 1.33868 0.83632 0.84116 1.23383 er3b
174.99717 -37.09937 0.52764 -0.70748 0.95859 0.86621 0.85612 1.24883 a8tx
175.01978 -36.78313 0.55326 -0.34389 -3.22098 0.20108 0.20025 0.25000 aaj4
175.08409 -36.81206 1.09568 -0.32829 -1.50183 0.24073 0.25556 0.69674 vwhk
175.16823 -36.76629 0.81750 -1.09914 -0.56096 0.22019 0.21949 0.30000 1331
175.17646 -37.51225 0.32891 -1.13867 -0.76189 0.20969 0.20971 0.25000 aaj0
175.26408 -36.98456 1.85385 -1.50522 -0.09124 0.47973 0.48448 0.67528 a9fw
175.28523 -37.21116 1.62736 -0.71311 0.36853 0.82135 0.83624 1.12383 a93w
175.42387 -37.35621 -0.04593 -0.92516 1.54833 0.53909 0.52915 0.95000 dffl
175.46194 -36.76013 1.38622 -0.81072 -0.72094 0.19671 0.19609 0.22506 aaj1
175.48821 -36.25861 1.36882 -1.15957 -1.27025 0.20956 0.20386 0.24000 aaja
175.53677 -37.13473 1.17282 -0.73445 -0.61987 0.26093 0.25932 0.38169 vthm
175.55664 -37.88937 0.22850 -0.98689 -0.29112 0.65743 0.62777 0.81445 b15j
175.64907 -37.24644 1.71936 -0.79433 -0.31151 0.20563 0.20557 0.23006 b42l
175.67909 -37.52399 0.91347 -0.98231 0.19838 0.21962 0.21507 0.28000 b36j
175.86603 -37.00049 1.95228 -0.72862 -0.22123 0.21567 0.20597 0.25000 a6lt
175.91889 -37.41111 2.33991 -0.57094 -1.75149 0.56408 0.52940 0.88000 bugk
170.25273 -46.00028 -28.82027 -12.49225 NaN 0.63339 0.59317 NaN sc05
170.08678 -45.96627 -28.78447 -13.23914 NaN 0.67402 0.59317 NaN sc04
170.01286 -46.05740 -27.80750 -14.88108 NaN 0.72305 0.66162 NaN sc03
170.01351 -46.16295 -28.93551 -13.74063 NaN 0.59926 0.57856 NaN sc02
168.08965 -44.43158 -15.85268 -3.61651 NaN 2.12441 2.91296 NaN emyu
168.08881 -44.33111 -11.98805 -1.84708 NaN 2.37394 4.30201 NaN emyt
168.26292 -44.32801 -13.62490 -4.69918 NaN 2.60359 6.38135 NaN emyr
168.24517 -44.26411 -8.31514 -2.40122 NaN 2.01465 3.20270 NaN emyq
168.36308 -44.25372 -12.16012 -4.88116 NaN 4.06230 4.90176 NaN emyp
168.41509 -44.16433 -10.67627 -2.23579 NaN 1.22764 1.63529 NaN emyn
168.48323 -44.20655 -12.88889 -3.91939 NaN 5.55168 4.17207 NaN emym
168.48111 -44.14886 -9.35476 -3.59083 NaN 1.16803 1.22705 NaN emyl
168.57875 -44.14430 -11.75567 -3.95423 NaN 1.88497 2.52342 NaN emyk
168.58954 -44.07952 -8.27128 -2.54687 NaN 2.68349 1.31657 NaN emyj
168.68554 -44.10511 -11.09459 -3.47125 NaN 1.63573 1.60538 NaN emyh
170.84155 -45.38222 -29.69973 -10.79690 NaN 0.81980 1.97077 NaN eayv
170.86534 -45.39270 -29.60485 -12.33758 NaN 2.13439 2.55338 NaN e2k7
169.24485 -44.53500 -28.99989 -11.73642 NaN 13.93067 1.42606 NaN ae9g
168.88708 -43.91304 -7.78776 -2.74307 NaN 1.74537 7.66113 NaN a3kq
169.30269 -44.73319 -30.89881 -12.33638 NaN 7.63123 0.67295 NaN a1m4
175.55300 -39.23600 1.00811 -3.44629 NaN 0.74000 0.49000 NaN 9211
176.00900 -38.73400 4.88595 -5.61954 NaN 1.42000 1.10000 NaN 9204
175.52700 -39.30300 -0.05139 -2.54564 NaN 0.62000 0.61000 NaN 9202
174.87400 -41.33400 -25.27001 -8.74558 NaN 1.20000 1.28000 NaN 8801
175.27300 -41.09300 -25.35001 -8.35532 NaN 0.47000 0.62000 NaN 8411
175.03800 -41.21900 -25.39001 -8.87546 NaN 1.29000 1.41000 NaN 8304
174.92900 -41.23500 -23.79001 -7.71547 NaN 0.52000 0.62000 NaN 8208
174.80400 -41.15500 -18.93002 -5.15538 NaN 0.76000 0.63000 NaN 8202
174.64600 -41.31100 -20.65001 -6.83555 NaN 1.07000 0.88000 NaN 8121
175.50600 -40.97400 -24.60001 -9.36520 NaN 1.64000 1.36000 NaN 7802
175.10500 -41.11500 -22.35002 -7.50535 NaN 0.57000 0.46000 NaN 7505
175.07900 -41.07700 -20.49002 -6.81530 NaN 0.67000 0.56000 NaN 7501
174.97800 -41.01300 -18.43002 -5.43523 NaN 0.45000 0.48000 NaN 7407
175.00100 -41.11400 -20.67002 -6.12535 NaN 0.59000 0.68000 NaN 7402
176.78500 -37.95300 5.66735 -14.10353 NaN 1.33000 1.27000 NaN 6891
170.29300 -43.81600 -25.23000 -10.70848 NaN 0.58000 0.84000 NaN 6740
169.21300 -43.77400 -7.91000 -0.81843 NaN 0.60000 0.55000 NaN 6739
169.67900 -43.57500 -7.39000 -0.76819 NaN 0.62000 0.68000 NaN 6738
169.79400 -43.57100 -10.24000 -1.83819 NaN 0.57000 0.63000 NaN 6737
169.91000 -43.49000 -8.17000 -0.84809 NaN 0.71000 0.79000 NaN 6736
169.93900 -43.72500 -20.16000 -7.55837 NaN 0.58000 0.74000 NaN 6735
169.99800 -43.65800 -19.39000 -7.38829 NaN 0.84000 0.71000 NaN 6734
169.95800 -43.60600 -16.50000 -4.31823 NaN 0.57000 0.63000 NaN 6733
169.36600 -43.87200 -16.01000 -5.30855 NaN 0.54000 0.75000 NaN 6730
169.33800 -43.81500 -13.22000 -3.83848 NaN 0.52000 0.53000 NaN 6729
169.44700 -43.75200 -11.98000 -2.74841 NaN 0.56000 0.46000 NaN 6726
169.38400 -43.65000 -6.65000 -0.86828 NaN 0.58000 0.66000 NaN 6725
169.47200 -43.66900 -8.04000 -1.50831 NaN 0.70000 0.68000 NaN 6724
169.55600 -43.58800 -6.88000 -0.50821 NaN 0.74000 1.05000 NaN 6723
169.65400 -43.65200 -11.55000 -2.17829 NaN 0.61000 0.95000 NaN 6722
169.94400 -43.56600 -13.85000 -3.38818 NaN 0.56000 0.70000 NaN 6719
169.80600 -43.51600 -10.01000 -0.66812 NaN 1.76000 1.27000 NaN 6718
169.77400 -43.44700 -5.82000 -0.78804 NaN 0.63000 0.50000 NaN 6717
169.85400 -43.39600 -5.47000 -0.80798 NaN 0.61000 0.52000 NaN 6716
169.96000 -43.45600 -8.66000 -1.38805 NaN 0.42000 0.53000 NaN 6715
170.00100 -43.49500 -12.25000 -0.84810 NaN 0.61000 0.80000 NaN 6714
170.14900 -43.45600 -12.66000 -0.41805 NaN 0.55000 0.65000 NaN 6713
170.05500 -43.28500 -5.38000 -0.42785 NaN 0.55000 0.74000 NaN 6712
170.13300 -43.23600 -4.91000 -0.36779 NaN 0.56000 0.83000 NaN 6711
170.11000 -43.85900 -24.14000 -10.17854 NaN 0.70000 0.77000 NaN 6709
170.13200 -43.99700 -26.24000 -10.99870 NaN 0.78000 0.75000 NaN 6708
170.13300 -44.10700 -28.63000 -12.36884 NaN 1.41000 2.34000 NaN 6707
170.21800 -43.64200 -23.74000 -8.54827 NaN 0.67000 0.67000 NaN 6706
170.32500 -43.97600 -27.36000 -11.97868 NaN 0.52000 0.67000 NaN 6705
170.48000 -44.22400 -30.13000 -11.73898 NaN 0.52000 0.82000 NaN 6704
170.79600 -44.27900 -30.99000 -12.16905 NaN 0.54000 0.52000 NaN 6703
170.45100 -43.87800 -26.92000 -11.72856 NaN 0.57000 0.62000 NaN 6701
169.15000 -52.54500 -19.30000 -14.21981 NaN 0.53000 0.62000 NaN 5514
171.31400 -43.29800 -24.45000 -9.44786 NaN 0.58000 0.63000 NaN 5512
171.35400 -43.23900 -24.49000 -9.42779 NaN 0.58000 0.63000 NaN 5511
168.25300 -46.53700 -26.64000 -12.69185 NaN 0.64000 0.66000 NaN 5509
172.74300 -43.58100 -32.94000 -10.66820 NaN 0.47000 0.49000 NaN 5508
166.22800 -50.51700 -24.60000 -17.93704 NaN 0.59000 0.54000 NaN 5507
183.52200 -43.81900 -34.95000 -0.72849 NaN 2.47000 1.42000 NaN 5504
174.95200 -41.11400 -20.38002 -6.13535 NaN 0.49000 0.53000 NaN 5502
175.15500 -41.08800 -22.09002 -8.84532 NaN 0.84000 0.82000 NaN 5466
175.44700 -41.20400 -29.65001 -10.06545 NaN 0.58000 0.46000 NaN 5462
175.39100 -41.17000 -28.59001 -9.85541 NaN 0.57000 0.62000 NaN 5452
175.35300 -41.13500 -27.31001 -9.88537 NaN 0.47000 0.39000 NaN 5446
175.45000 -41.09000 -26.92001 -9.88533 NaN 0.53000 0.61000 NaN 5426
175.40500 -41.10800 -28.16001 -8.45535 NaN 1.34000 0.75000 NaN 5423
175.30900 -41.11000 -24.50001 -10.08534 NaN 0.49000 0.54000 NaN 5414
175.18500 -41.07900 -23.99002 -8.51530 NaN 0.91000 0.99000 NaN 5402
175.34850 -41.20350 -29.06878 -9.72820 NaN 0.37967 0.47488 NaN 5342
175.34300 -41.28400 -31.27001 -9.44553 NaN 0.40000 0.43000 NaN 5341
175.28400 -41.26100 -30.02001 -9.69550 NaN 0.51000 0.44000 NaN 5340
175.00900 -41.39000 -29.19001 -9.34564 NaN 0.59000 0.49000 NaN 5339
174.90200 -41.41800 -28.79001 -9.03568 NaN 0.47000 0.51000 NaN 5338
174.88100 -41.09000 -18.98002 -5.38532 NaN 0.49000 0.62000 NaN 5337
175.19700 -41.14500 -25.08001 -7.77538 NaN 0.53000 0.47000 NaN 5335
175.23000 -41.11900 -24.97001 -9.05535 NaN 0.51000 0.45000 NaN 5333
175.39400 -41.56700 -32.93001 -9.84585 NaN 0.49000 0.42000 NaN 5332
175.42600 -41.51300 -32.49001 -9.95579 NaN 0.56000 0.45000 NaN 5331
175.58500 -41.48700 -32.67001 -9.59577 NaN 0.55000 0.74000 NaN 5330
175.49700 -41.52600 -32.49001 -9.09580 NaN 0.47000 0.61000 NaN 5329
175.46800 -41.38200 -32.33001 -9.82564 NaN 0.49000 0.49000 NaN 5328
175.48000 -41.29300 -31.09001 -9.82554 NaN 0.43000 0.48000 NaN 5327
175.39400 -41.36600 -31.79001 -9.85563 NaN 0.53000 0.50000 NaN 5326
175.38300 -41.32300 -31.44001 -9.43558 NaN 0.51000 0.43000 NaN 5325
175.19800 -41.20900 -26.32001 -9.50545 NaN 0.75000 0.60000 NaN 5324
175.19600 -41.16600 -25.20001 -8.81541 NaN 0.51000 0.50000 NaN 5323
174.88400 -41.14100 -19.61002 -5.49537 NaN 0.46000 0.45000 NaN 5322
174.85600 -41.13100 -19.14002 -5.14535 NaN 0.51000 0.50000 NaN 5321
174.85400 -41.15600 -20.21002 -5.39538 NaN 0.54000 0.61000 NaN 5320
174.80400 -41.13300 -18.15002 -4.46536 NaN 0.41000 0.48000 NaN 5319
174.88000 -41.06000 -17.89002 -4.55528 NaN 0.45000 0.48000 NaN 5318
174.83900 -41.06200 -18.17002 -4.35529 NaN 0.57000 0.52000 NaN 5317
174.82300 -41.10900 -18.30002 -4.86533 NaN 0.66000 0.90000 NaN 5315
174.85500 -41.07500 -17.54002 -3.06530 NaN 2.49000 1.81000 NaN 5314
174.84800 -41.09400 -18.74002 -4.93532 NaN 0.46000 0.71000 NaN 5313
174.90200 -41.02500 -18.02002 -4.73524 NaN 0.54000 0.44000 NaN 5312
174.91400 -41.14200 -20.21002 -5.78537 NaN 0.59000 0.54000 NaN 5310
174.94900 -41.17000 -21.96002 -6.76540 NaN 0.45000 0.52000 NaN 5309
174.90600 -41.16300 -20.52084 -6.49936 NaN 1.15647 0.57102 NaN 5308
174.90700 -41.10500 -19.60002 -5.50533 NaN 0.49000 0.51000 NaN 5307
174.96800 -41.18500 -22.42001 -7.01542 NaN 0.50000 0.48000 NaN 5306
174.97100 -41.14500 -21.34002 -6.65538 NaN 0.52000 0.51000 NaN 5305
175.03200 -41.14800 -23.37002 -7.35538 NaN 0.49000 0.44000 NaN 5304
175.07200 -41.13600 -23.21002 -7.87537 NaN 0.59000 0.55000 NaN 5303
175.01100 -41.13700 -21.88002 -7.02537 NaN 0.43000 0.44000 NaN 5302
175.02800 -41.19100 -24.39001 -8.00542 NaN 0.42000 0.43000 NaN 5301
171.99500 -43.77600 -31.98000 -11.08844 NaN 0.46000 0.62000 NaN 5134
171.61100 -43.53800 -30.15000 -11.46815 NaN 0.51000 0.49000 NaN 5129
171.48300 -42.57400 -5.85000 -0.71700 NaN 0.54000 0.60000 NaN 5127
171.13700 -42.88800 -7.69000 -1.58737 NaN 0.53000 0.51000 NaN 5125
171.14000 -42.59400 -3.81000 -0.31702 NaN 0.70000 0.74000 NaN 5124
171.20600 -42.66200 -4.67000 -0.50710 NaN 0.78000 0.69000 NaN 5123
171.29100 -42.73600 -6.21000 -0.96719 NaN 0.63000 0.53000 NaN 5122
171.35000 -42.76800 -7.50000 -0.83723 NaN 0.63000 0.52000 NaN 5121
171.52300 -42.74400 -9.49000 -1.33720 NaN 0.56000 0.64000 NaN 5120
171.56500 -42.75900 -10.76000 -1.96722 NaN 0.60000 0.51000 NaN 5119
171.62400 -42.76900 -12.01000 -2.61723 NaN 0.62000 0.58000 NaN 5118
171.59800 -42.79000 -12.59000 -3.46725 NaN 0.56000 0.86000 NaN 5117
171.56100 -42.83200 -13.85000 -4.11730 NaN 0.69000 0.67000 NaN 5116
171.55900 -42.90800 -17.44000 -4.75739 NaN 0.67000 0.52000 NaN 5112
171.56900 -42.95000 -18.64000 -4.87744 NaN 0.74000 0.59000 NaN 5111
171.59200 -42.98200 -20.16000 -5.76748 NaN 0.55000 0.52000 NaN 5110
171.58900 -43.00900 -21.22000 -6.35752 NaN 0.49000 0.58000 NaN 5109
171.73500 -43.00800 -22.70000 -9.50751 NaN 2.06000 2.16000 NaN 5107
171.77900 -43.09200 -24.74000 -8.95761 NaN 0.56000 0.52000 NaN 5106
171.72500 -43.21300 -26.35000 -9.58776 NaN 0.56000 0.59000 NaN 5105
171.71000 -43.29400 -27.60000 -10.41786 NaN 0.53000 0.61000 NaN 5104
171.87500 -43.33000 -29.82000 -10.85790 NaN 0.64000 0.63000 NaN 5103
172.00300 -43.38000 -30.78000 -10.62796 NaN 0.55000 0.52000 NaN 5102
172.11800 -43.50200 -31.47000 -10.73811 NaN 0.62000 0.66000 NaN 5101
175.41700 -40.87300 -20.63002 -8.52510 NaN 0.55000 0.45000 NaN 5078
171.55700 -42.88300 -15.71000 -4.64737 NaN 0.87000 0.57000 NaN 5009
172.67300 -43.79400 -32.03000 -10.21846 NaN 0.51000 0.51000 NaN 5006
173.09000 -43.76400 -32.43000 -10.16842 NaN 0.64000 0.64000 NaN 5005
172.97400 -43.88500 -32.22000 -10.40857 NaN 0.55000 0.61000 NaN 5004
171.43000 -43.17500 -22.90000 -8.91771 NaN 0.54000 0.55000 NaN 5003
171.52800 -43.24800 -26.06000 -10.17780 NaN 0.45000 0.52000 NaN 5002
171.48300 -42.78500 -8.36000 -1.53725 NaN 2.10000 1.43000 NaN 5001
169.99400 -44.44200 -29.33000 -14.52925 NaN 1.55000 1.44000 NaN 4115
169.99800 -44.31400 -27.60000 -12.22909 NaN 1.23000 1.08000 NaN 4044
170.11200 -44.14100 -27.74000 -11.08888 NaN 0.50000 0.55000 NaN 4036
170.26900 -44.10500 -28.61000 -11.93883 NaN 0.70000 0.65000 NaN 4024
170.05100 -44.24300 -28.39000 -12.24900 NaN 0.46000 0.46000 NaN 4001
175.25400 -41.14000 -25.55001 -9.35538 NaN 0.50000 0.40000 NaN 3564
175.25300 -41.15200 -24.87001 -9.87539 NaN 0.83000 0.67000 NaN 3544
175.26800 -41.16000 -25.72001 -9.91540 NaN 0.49000 0.48000 NaN 3543
175.08850 -41.10550 -23.01322 -6.99023 NaN 1.26899 0.64766 NaN 3528
171.48600 -42.73300 -8.06000 -1.16719 NaN 0.56000 0.53000 NaN 3512
171.46200 -42.70800 -7.83000 0.79284 NaN 1.40000 1.17000 NaN 3503
