x,z,y,dy_dx,dy_dz
-308.0,-16.0,-13.33158260874544,0.03665189139213609,0.8419136187971481
-304.0,-16.0,-13.460666993932234,-0.03424659563256549,0.8346473549058531
-300.0,-16.0,-13.605555373805965,0.016203374105129065,0.8397200909749125
-296.0,-16.0,-13.331040001091202,0.05535709695866875,0.8394704266211164
-292.0,-16.0,-13.162698598136615,0.04196331640444928,0.8395561327907362
-288.0,-16.0,-12.995333469855607,-0.0005093276258996138,0.8395991569540422
-284.0,-16.0,-13.166773219143812,-0.01023008022142613,0.8307262478375614
-280.0,-16.0,-13.077174111627016,0.08472235476941203,0.8400111152966454
-276.0,-16.0,-12.488994380988515,0.05254563556710301,0.8447975162256358
-272.0,-16.0,-12.656809027090192,0.008034734720950176,0.8341364388743413
-268.0,-16.0,-12.424716503220914,0.08022924614590776,0.8414123824116877
-264.0,-16.0,-12.01497505792293,0.05054884649489266,0.8408633293275871
-260.0,-16.0,-12.020325731261773,0.05513268345963196,0.8433711077311543
-256.0,-16.0,-11.573913590245875,0.12948209330593885,0.8447507398567524
-252.0,-16.0,-10.984468984814262,0.14758548536006377,0.8457069323286535
-248.0,-16.0,-10.393229707365364,0.10476933722329296,0.8452399047293019
-244.0,-16.0,-10.146314287027918,0.07311291364432404,0.8392436246507934
-240.0,-16.0,-9.808326398210772,0.10945222731600124,0.8427179743278747
-236.0,-16.0,-9.270696468499908,0.12733047487400784,0.8482663193365322
-232.0,-16.0,-8.78968259921871,0.10722848524182216,0.8409640696355305
-228.0,-16.0,-8.412868586565331,0.08627747796432383,0.8527766506649345
-224.0,-16.0,-8.099462775504119,0.07375125871112864,0.8370536497328954
-220.0,-16.0,-7.822858516876302,0.009897935982293937,0.8460261852978594
-216.0,-16.0,-8.020279287645767,-0.0806747735879012,0.8304083308664287
-212.0,-16.0,-8.468256705579511,0.023883393319207857,0.8308137741520475
-208.0,-16.0,-7.829212141092104,0.10834374966079963,0.8508197314382662
-204.0,-16.0,-7.6015067082931145,0.007850046069999839,0.8363202306275919
-200.0,-16.0,-7.766411772532106,-0.033652736817249895,0.8392655898690602
-196.0,-16.0,-7.870728602831114,-0.025853433657672897,0.8392762294994764
-192.0,-16.0,-7.973239241793489,-0.037947064581253964,0.8394263457491787
-188.0,-16.0,-8.174305119481145,-0.054976449091931445,0.8400331887353581
-184.0,-16.0,-8.41305083452894,-0.05949097928210634,0.8399131195834034
-180.0,-16.0,-8.650232953737996,-0.05933909637181767,0.8399388175917356
-176.0,-16.0,-8.887763605503482,-0.05925830594121728,0.8399733585100673
-172.0,-16.0,-9.124299401267734,-0.05927882499369286,0.8400632537944996
-168.0,-16.0,-9.361994205453025,-0.05929390779808674,0.8399350552893081
-164.0,-16.0,-9.598650663652428,-0.059298946305387235,0.840119333240106
-160.0,-16.0,-9.836385775896122,-0.05858513373233021,0.840077295446298
-156.0,-16.0,-10.06733173351107,-0.045256339893254394,0.839839552838904
-152.0,-16.0,-10.198436495042158,-0.031676693837282555,0.8395380402255361
-148.0,-16.0,-10.32074528420933,-0.030695046887206034,0.8394357616225405
-144.0,-16.0,-10.443996870139806,-0.030593079009722635,0.8395285847124012
-140.0,-16.0,-10.565489916287111,-0.03058153710747602,0.8395263268168216
-136.0,-16.0,-10.688649166999614,-0.030515141207227536,0.8394779283974801
-132.0,-16.0,-10.809611045944932,-0.03403711735953441,0.8396068898843055
-128.0,-16.0,-10.96094610587589,-0.041705319356377,0.8398363168003671
-124.0,-16.0,-11.143253600795948,-0.04560678777747351,0.8398873982998284
-120.0,-16.0,-11.325800408095677,-0.045598429047857714,0.8398620905583888
-116.0,-16.0,-11.50804103317881,-0.04549938090392214,0.8398210049814916
-112.0,-16.0,-11.689795455327054,-0.045467652590193586,0.8397692025624672
-108.0,-16.0,-11.871782253900358,-0.045602477361718075,0.839759614270994
-104.0,-16.0,-12.054615274220799,-0.04397795751520772,0.8397549449283801
-100.0,-16.0,-12.22360591402202,-0.0340776782927108,0.839351987747267
-96.0,-16.0,-12.327236700562485,-0.025816092671413937,0.8393296292318184
-92.0,-16.0,-12.430134655393331,-0.02576471775318745,0.8394487520935756
-88.0,-16.0,-12.533354442587985,-0.0258845097867213,0.8394758989684843
-84.0,-16.0,-12.637210733687102,-0.0258620522446249,0.8395054330449048
-80.0,-16.0,-12.740250860544984,-0.02586713832097942,0.8396502734946141
-76.0,-16.0,-12.844147840254937,-0.025923486359971104,0.8395417702218468
-72.0,-16.0,-12.947638751424753,-0.025829335145436394,0.8395543667418606
-68.0,-16.0,-13.050782521418428,-0.025707192919586674,0.8394988571488617
-64.0,-16.0,-13.153296294781446,-0.010260299324329702,0.8392969663322323
-60.0,-16.0,-13.132864916013066,0.007752741765042037,0.8386169479120664
-56.0,-16.0,-13.09127436066111,0.010318448867541408,0.8388220482264903
-52.0,-16.0,-13.050317325072735,0.010258160997182353,0.8387971181584488
-48.0,-16.0,-13.009209072683651,0.010180202943819161,0.8387488279666773
-44.0,-16.0,-12.968875701522181,0.01022149560040675,0.8388699072577501
-40.0,-16.0,-12.927437107880397,0.010266529791144396,0.8385904402847131
-36.0,-16.0,-12.886743463193026,0.010118722457020723,0.8387032214940202
-32.0,-16.0,-12.846487328224232,0.010299650073954059,0.8387471845171919
-28.0,-16.0,-12.804346262601394,0.010444097333141444,0.8387177933210457
-24.0,-16.0,-12.7629345495591,0.009083496917763334,0.8386394672957802
-20.0,-16.0,-12.731678287259287,-0.011662482651976669,0.8389031253308592
-16.0,-16.0,-12.856234410774913,-0.032541973630167975,0.839471938509885
-12.0,-16.0,-12.99201407630063,-0.03383673933750919,0.8397237098359669
-8.0,-16.0,-13.126928325474987,-0.033748619428113136,0.8396643164032156
-4.0,-16.0,-13.262003031725536,-0.033801057844224935,0.8396051794026889
0.0,-16.0,-13.397336788228786,-0.03395504396727311,0.8395571534871153
4.0,-16.0,-13.53364338346372,-0.0266731353468177,0.8394400640929651
8.0,-16.0,-13.610721871003328,-0.009342095027798925,0.838844863892368
12.0,-16.0,-13.608380143686112,0.00039178867713940413,0.8389611613183268
16.0,-16.0,-13.607587561586213,0.00023856544475142627,0.8390541057645555
20.0,-16.0,-13.6064716201281,0.00011754028299182373,0.8391955607242665
24.0,-16.0,-13.606647239322278,0.00012339258504545647,0.8389986731990136
28.0,-16.0,-13.605484479447737,0.0003360793544553431,0.8390411611759092
32.0,-16.0,-13.603958604486635,0.0001554554934584118,0.8390883469447845
36.0,-16.0,-13.60424083550007,-0.0012178974550782762,0.8388339937412561
40.0,-16.0,-13.613701784127262,0.10805393695167465,0.8381436029553746
44.0,-16.0,-12.739809339886673,0.4669948485692954,0.7527365621862847
48.0,-16.0,-9.877742995572898,0.4767784943014928,0.7140131047350826
52.0,-16.0,-8.92558138547473,0.1529911634133183,0.5743923975361109
56.0,-16.0,-8.653813688266352,0.05288840466227174,0.5744790023374046
60.0,-16.0,-8.502474148176557,-0.017938331981341094,0.5788853392000104
64.0,-16.0,-8.79732034411708,-0.07389131999889842,0.5785311331874784
68.0,-16.0,-9.093604708167744,-0.073834721836054,0.5785432999932882
72.0,-16.0,-9.387998118805513,-0.0728689499120363,0.5787108466915301
76.0,-16.0,-9.676556307464034,-0.06918474484197001,0.5785444920670687
80.0,-16.0,-9.941476077541273,-0.0661185933161812,0.5783247960523598
84.0,-16.0,-10.205505053993484,-0.06590393556808238,0.5783920815566621
88.0,-16.0,-10.468707562085932,-0.0667166179789267,0.5785253462781652
92.0,-16.0,-10.739237997824898,-0.07101348275128139,0.5787912761666967
96.0,-16.0,-11.036815424096183,-0.07440435737985762,0.5787447656236813
100.0,-16.0,-11.334472856863758,-0.07446623700601052,0.5787569957170877
104.0,-16.0,-11.632545320144267,-0.07438240293139176,0.5788101611106549
108.0,-16.0,-11.929532080314893,-0.07439884105730643,0.5788760858676758
112.0,-16.0,-12.227736048602718,-0.07450575039633756,0.5788836881699198
116.0,-16.0,-12.525578083485593,-0.07441202290166848,0.5788658384498047
120.0,-16.0,-12.823032231816066,-0.07441454806913406,0.578917285625677
124.0,-16.0,-13.120894468038665,-0.0748384576165595,0.5788554903902794
128.0,-16.0,-13.421739892748542,-0.045103208592196076,0.5785692205969744
132.0,-16.0,-13.481720136776234,0.012963173467311684,0.5749877664148357
136.0,-16.0,-13.318034505010049,0.040348768075978425,0.5753483810837119
140.0,-16.0,-13.158929992168407,0.03962573790381385,0.5755069062388254
144.0,-16.0,-13.001028601779538,0.03902890102926748,0.5753531646529015
148.0,-16.0,-12.846698783934267,0.15897732317582802,0.5719307918191485
152.0,-16.0,-11.729210016372914,0.3013742945975646,0.5333529902298444
156.0,-16.0,-10.43570442715375,0.2115995082008706,0.4656642002894449
160.0,-16.0,-10.036413950765949,0.0998271432434994,0.4621591798142035
164.0,-16.0,-9.637087281205755,0.23009815199377281,0.4659248820343055
168.0,-16.0,-8.195628734815767,0.4460508738801324,0.5023572794821083
172.0,-16.0,-6.0686802901646955,0.7671582690346281,0.5649710409015405
176.0,-16.0,-2.058362582538742,1.0027917931979422,0.5727918663267922
180.0,-16.0,1.9536540554188417,0.8042614013635816,0.5748255984029236
184.0,-16.0,4.375728628369911,0.3900275620329144,0.4793735701881352
188.0,-16.0,5.073874551682157,0.12504364618673747,0.45946359243307777
192.0,-16.0,5.376077797863811,0.0762047703476697,0.45917273991342017
196.0,-16.0,5.6835127144635145,0.07690474759469301,0.459131086287748
200.0,-16.0,5.991315778621355,0.07679974940831535,0.45918563630506826
204.0,-16.0,6.297910709730037,0.07902015651375138,0.45916665124448275
208.0,-16.0,6.623477030731366,0.09004027699496886,0.4618013180030106
212.0,-16.0,7.018232925689788,0.09874869669704223,0.4619623928449329
216.0,-16.0,7.413466604307704,0.09920243714808863,0.4619083633180122
220.0,-16.0,7.811852422874497,0.06693345024920305,0.4622281379134697
224.0,-16.0,7.948934206301328,0.0910176018919876,0.435286444522464
228.0,-16.0,8.539993238010398,0.25263866817980174,0.34142001244453524
232.0,-16.0,9.970043551739742,0.33766054945948865,0.27399357143298264
236.0,-16.0,11.241277633686307,0.12170790908979279,0.19084112881689896
240.0,-16.0,10.943706824458085,-0.125351838142701,0.08818094090218254
244.0,-16.0,10.238462928544699,-0.1758029975617701,0.08902309595074276
248.0,-16.0,9.537282843963924,-0.17529022264927452,0.08893653228991005
252.0,-16.0,8.836141147350503,-0.17535990776954113,0.08878981646239503
256.0,-16.0,8.134403581807595,-0.1754012719994127,0.08865775263712972
260.0,-16.0,7.432930971355201,-0.17548158978281858,0.08899631058043933
264.0,-16.0,6.730550863545046,-0.17686129663591665,0.0887359223146601
268.0,-16.0,6.018040598267868,-0.2395413948906001,0.09011119618010321
272.0,-16.0,4.814219704420245,-0.30702243979045335,0.09233901932368171
276.0,-16.0,3.5618610799442414,-0.3130643320790568,0.0922281880677761
280.0,-16.0,2.3097050477877907,-0.3129833299903841,0.09239355830468199
284.0,-16.0,1.0579944400211687,-0.31296060870567083,0.09237728737916044
288.0,-16.0,-0.19397982185757576,-0.31296580774803406,0.0922431363692057
292.0,-16.0,-1.4457320219631038,-0.31295245092928914,0.0925829060698318
296.0,-16.0,-2.697599429291889,-0.31284595475890314,0.09242007080033637
300.0,-16.0,-3.948499660034329,-0.3630100556810087,0.09292336432083481
304.0,-16.0,-5.6016798747399585,-0.4323541725962973,0.09587453963773473
308.0,-16.0,-7.407333040804708,-0.4515786713552722,0.09575062969738979
312.0,-16.0,-9.214309245582136,-0.4522131759953577,0.0949484582896436
316.0,-16.0,-11.02503844876757,-0.397979527601384,0.09489597089015533
320.0,-16.0,-12.398145466393208,-0.24668248083045308,0.08722997410573896
324.0,-16.0,-12.998498295411194,-0.15211502560693946,0.08815907422442093
328.0,-16.0,-13.615065671248724,-0.17192191694053016,0.08802969032210983
332.0,-16.0,-14.373873630935435,-0.1910997096480258,0.0892565726600143
336.0,-16.0,-15.14386334843293,-0.1919682730637211,0.0892220919177682
340.0,-16.0,-15.909619815445204,-0.2973827883923472,0.08875255889668354
344.0,-16.0,-17.522925655571708,-0.681070768729664,0.22705956700833996
348.0,-16.0,-21.358185965282516,0.5765271835322572,0.2949581215487469
352.0,-16.0,-12.91070818731365,1.0559347222461082,-0.0
356.0,-16.0,-12.91070818731365,0.0,-0.0
360.0,-16.0,-12.91070818731365,0.0,-0.0
364.0,-16.0,-12.91070818731365,0.0,-0.0
368.0,-16.0,-12.91070818731365,0.0,-0.0
372.0,-16.0,-12.91070818731365,0.0,-0.0
376.0,-16.0,-12.91070818731365,0.0,-0.0
380.0,-16.0,-12.91070818731365,0.0,-0.0
-380.0,-12.0,-12.91070818731365,0.0,-0.0
-376.0,-12.0,-12.91070818731365,0.0,-0.0
-372.0,-12.0,-12.91070818731365,0.0,-0.0
-368.0,-12.0,-12.91070818731365,0.0,-0.0
-364.0,-12.0,-12.91070818731365,0.0,-0.0
-360.0,-12.0,-12.91070818731365,0.0,-0.0
-356.0,-12.0,-12.91070818731365,0.0,-0.0
-352.0,-12.0,-12.91070818731365,-0.6369223494279554,-0.0
-348.0,-12.0,-18.006086982737294,-0.4893965488820722,0.8734313962916702
-344.0,-12.0,-16.825880578370228,0.2532664238420441,0.8736683520383506
-340.0,-12.0,-15.979955592000941,0.24537351842575594,0.8354212094881599
-336.0,-12.0,-14.86289243096418,0.33073416754919993,0.8896418268196158
-332.0,-12.0,-13.334082251607342,0.313563960014382,0.8810426571589871
-328.0,-12.0,-12.354380750849124,0.23416153790361816,0.8618348074762894
-324.0,-12.0,-11.460789948378396,0.16086438323637164,0.8538498951968951
-320.0,-12.0,-11.067465684958151,0.0872933107640923,0.8371432310670516
-316.0,-12.0,-10.762443462265658,0.0853590809960787,0.8422622666869103
-312.0,-12.0,-10.384593036989521,0.1002638229807582,0.8423089812036629
-308.0,-12.0,-9.960332878419592,0.03275779784111821,0.8411740260478503
-304.0,-12.0,-10.122530654260576,-0.035584739644691554,0.8345188552684406
-300.0,-12.0,-10.245010795577125,0.018951848409402894,0.8404449722833419
-296.0,-12.0,-9.970915866985353,0.05499694523696452,0.8397648510865842
-292.0,-12.0,-9.805035233681409,0.04176426914336462,0.83949163962424
-288.0,-12.0,-9.636801713838436,-0.004493010447903956,0.8396060491645605
-284.0,-12.0,-9.84097931726464,-0.009705485934280222,0.8318383677491986
-280.0,-12.0,-9.714445601312677,0.09203294877177592,0.8412811659753594
-276.0,-12.0,-9.104715727090433,0.04860068468327228,0.8429480329255835
-272.0,-12.0,-9.3256401238465,0.005683087154828126,0.8349252536535489
-268.0,-12.0,-9.059251029851808,0.08289364353935458,0.841598729227791
-264.0,-12.0,-8.662490975531663,0.05144434444632395,0.8385249913551662
-260.0,-12.0,-8.647696274281216,0.05905244146037414,0.8429851358764991
-256.0,-12.0,-8.19007144384867,0.1307567749023386,0.8456866502477706
-252.0,-12.0,-7.601642075062507,0.14695241294935368,0.8457684764260268
-248.0,-12.0,-7.01445214025384,0.10140150734417042,0.8449123382463968
-244.0,-12.0,-6.790430016309144,0.07220286442380108,0.8395375937048865
-240.0,-12.0,-6.436829224863431,0.11439319237244261,0.8428022071818143
-236.0,-12.0,-5.875284477329603,0.12644720840349433,0.8480295282655566
-232.0,-12.0,-5.425251557635477,0.10983368523773707,0.8406537499123596
-228.0,-12.0,-4.996614995427707,0.08407982987033191,0.8541365617768977
-224.0,-12.0,-4.752612918672821,0.06956067586370696,0.8368940973380987
-220.0,-12.0,-4.440129588518051,0.006620834117251451,0.8457139783735592
-216.0,-12.0,-4.69964624573481,-0.08853277242107904,0.8300664315425199
-212.0,-12.0,-5.148391767886683,0.03419285669075123,0.834593933317166
-208.0,-12.0,-4.4261033922088,0.11127894609914668,0.8506635799365474
-204.0,-12.0,-4.25816019909351,0.0020186520440912403,0.835626027682715
-200.0,-12.0,-4.40995417585607,-0.0319241822135472,0.8392637501265707
-196.0,-12.0,-4.5135536568018875,-0.025692476613051407,0.8393999624490683
-192.0,-12.0,-4.615493988760481,-0.03762309835798672,0.8394612768604459
-188.0,-12.0,-4.814538443665781,-0.05478974870368525,0.839967141218843
-184.0,-12.0,-5.053811978389963,-0.0595584239336755,0.8399818768614239
-180.0,-12.0,-5.291005835135185,-0.059246654851517255,0.839997658685577
-176.0,-12.0,-5.527785217202101,-0.059208603231711954,0.8400365813337154
-172.0,-12.0,-5.764674660988881,-0.05930388835988021,0.8399683697359612
-168.0,-12.0,-6.002216324081143,-0.059276959988913136,0.8400029000079037
-164.0,-12.0,-6.238890340900186,-0.059258253572794906,0.8400047884845923
-160.0,-12.0,-6.476282352663502,-0.058713641658925786,0.8400193981234012
-156.0,-12.0,-6.708599474171592,-0.04562759010862616,0.8396894714418801
-152.0,-12.0,-6.8413030735325115,-0.0318368494953154,0.8394076942818803
-148.0,-12.0,-6.963294270134115,-0.030544951941529286,0.8394421563148855
-144.0,-12.0,-7.085662689064746,-0.030550965726512835,0.8395946187209977
-140.0,-12.0,-7.207701995946218,-0.030575724223336098,0.8394705785223938
-136.0,-12.0,-7.330268482851435,-0.030420898537087848,0.8396018217999512
-132.0,-12.0,-7.451069184242921,-0.03387820814288578,0.8395091659470861
-128.0,-12.0,-7.601294147994521,-0.04161697386989638,0.8397802890400367
-124.0,-12.0,-7.784004975202092,-0.045648385911837175,0.8397535006491599
-120.0,-12.0,-7.966481235289218,-0.045586136059680205,0.8398705164801618
-116.0,-12.0,-8.148694063679534,-0.04555631071378208,0.8397367141849696
-112.0,-12.0,-8.330931720999475,-0.045539627986350695,0.839773992845845
-108.0,-12.0,-8.513011087570339,-0.04561829941472961,0.83973316089175
-104.0,-12.0,-8.695878116317312,-0.04406745349557739,0.8396817971963386
-100.0,-12.0,-8.865550715534958,-0.03429882453821831,0.8393263103557211
-96.0,-12.0,-8.970268712623058,-0.025909068311220196,0.8393724248325307
-92.0,-12.0,-9.07282326202472,-0.025752778273481436,0.8394286106878125
-88.0,-12.0,-9.17629093881091,-0.02578312734611443,0.839361175741206
-84.0,-12.0,-9.279088280793635,-0.025696375785330794,0.8393256924970194
-80.0,-12.0,-9.381861945093556,-0.02583205473663308,0.839412659721379
-76.0,-12.0,-9.4857447186867,-0.02591518030458384,0.8393649039817305
-72.0,-12.0,-9.589183387530227,-0.025893144679874913,0.8394935584708383
-68.0,-12.0,-9.6928898761257,-0.026026090555671066,0.8394624548158245
-64.0,-12.0,-9.797392111975595,-0.0106531210445171,0.8390941222582465
-60.0,-12.0,-9.778114844481836,0.007674911900875658,0.8386098464532992
-56.0,-12.0,-9.73599281676859,0.010360722058422978,0.8387293473862288
-52.0,-12.0,-9.695229068014452,0.010183221549714183,0.8387180730571583
-48.0,-12.0,-9.654527044370877,0.01025334091143737,0.8387885168578185
-44.0,-12.0,-9.613202340722953,0.010174896171189385,0.8387851819911706
-40.0,-12.0,-9.573127875001362,0.010212365330545925,0.8386267005099086
-36.0,-12.0,-9.531503418078586,0.01028341725869808,0.8387066085090006
-32.0,-12.0,-9.490860536931777,0.010240316481430867,0.838754915588824
-28.0,-12.0,-9.449580886227139,0.010263868546901422,0.8386108875525387
-24.0,-12.0,-9.408749588556566,0.00922511110251012,0.8385784074220257
-20.0,-12.0,-9.375779997407058,-0.011221540746132908,0.8394164028512453
-16.0,-12.0,-9.498521914525629,-0.03225212419793766,0.839430255610609
-12.0,-12.0,-9.63379699099056,-0.03378239234929348,0.8394399652644796
-8.0,-12.0,-9.768781053319977,-0.033776997996002533,0.8395618658085012
-4.0,-12.0,-9.90401297495858,-0.03386798320853379,0.8394535725141523
0.0,-12.0,-10.039724918988247,-0.033997049485934516,0.8395430438315343
4.0,-12.0,-10.175989370846056,-0.026928401747823738,0.8394899777136323
8.0,-12.0,-10.255152132970837,-0.00965808127607648,0.8389218545108192
12.0,-12.0,-10.253254021054667,0.000398282330214883,0.8388704117391579
16.0,-12.0,-10.251965874329118,0.00034098871927490393,0.8388706622857339
20.0,-12.0,-10.250526111300468,0.00014340557211078853,0.8388484653638362
24.0,-12.0,-10.250818629752231,0.00012153787807767102,0.8390316451619618
28.0,-12.0,-10.249553808275847,0.00032673501311886177,0.8389173676594499
32.0,-12.0,-10.24820474964728,-4.682190938987141e-05,0.8388854890411037
36.0,-12.0,-10.249928383550966,-0.0010832456327360962,0.8388717737957185
40.0,-12.0,-10.25687071470917,0.06215732493417514,0.8396494420422458
44.0,-12.0,-9.752669784077565,0.38548604068879033,0.7497538369370215
48.0,-12.0,-7.172982389198847,0.39009225477652487,0.6522474293652275
52.0,-12.0,-6.631931745865366,0.1021268879329541,0.5737604595819028
56.0,-12.0,-6.355967285735214,0.05565398897835916,0.5744003979130278
60.0,-12.0,-6.186699834038492,-0.015899051495497973,0.5787763348995644
64.0,-12.0,-6.483159697699198,-0.07389683225790677,0.578760597917913
68.0,-12.0,-6.777874492101747,-0.07365056212945864,0.578816725579383
72.0,-12.0,-7.072364194734867,-0.07308181008464165,0.5788311322229378
76.0,-12.0,-7.36252897277888,-0.06943857858887259,0.578508074622948
80.0,-12.0,-7.6278728234458475,-0.06610283881885415,0.5785038247328035
84.0,-12.0,-7.891351683329713,-0.06577918673586292,0.5785385863834364
88.0,-12.0,-8.15410631733275,-0.06661435714454567,0.5785995122474962
92.0,-12.0,-8.424266540486078,-0.07098100245918326,0.578800804471094
96.0,-12.0,-8.721954337006217,-0.07435921451517413,0.5788594196855884
100.0,-12.0,-9.019140256607471,-0.07439043221829489,0.578778338758914
104.0,-12.0,-9.317077794752576,-0.07440524713991437,0.5788984356378987
108.0,-12.0,-9.614382233726786,-0.07437374333112112,0.5787599137370744
112.0,-12.0,-9.912067741401545,-0.07442404989315388,0.578871052602426
116.0,-12.0,-10.209774632872017,-0.07445701890309997,0.5788768220763529
120.0,-12.0,-10.507723892626345,-0.07446830525760562,0.5788225319103297
124.0,-12.0,-10.805521074932862,-0.07493076177292535,0.5788918347294527
128.0,-12.0,-11.107169986809748,-0.046933518511639516,0.5786952609006573
132.0,-12.0,-11.180989223025978,0.0112291783338192,0.5752179998476175
136.0,-12.0,-11.017336560139194,0.040446424681944926,0.5752745173219882
140.0,-12.0,-10.857417825570419,0.03980838374679552,0.5753182840797939
144.0,-12.0,-10.69886949016483,0.03866916235670437,0.5754823288264148
148.0,-12.0,-10.548064526716784,0.1357393904424833,0.5752049794473424
152.0,-12.0,-9.612954366624963,0.24545260363140398,0.5274925299003059
156.0,-12.0,-8.584443697665552,0.1782038196378286,0.46203997636756833
160.0,-12.0,-8.187323809522335,0.10333180511208406,0.4621535242560505
164.0,-12.0,-7.75778925676888,0.25019443962208365,0.4722567143968439
168.0,-12.0,-6.185768292545665,0.49674221094342463,0.5022202940155785
172.0,-12.0,-3.7838515692214827,0.8022815959639561,0.5728083281079672
176.0,-12.0,0.23248447516598345,1.0046367527841693,0.5728955796852327
180.0,-12.0,4.253242453051871,0.7571586667193886,0.5742908073960264
184.0,-12.0,6.289753808921092,0.33211190216263786,0.4786893116847686
188.0,-12.0,6.910137670352974,0.11545465616499317,0.4590547722150248
192.0,-12.0,7.213391058241037,0.07628520546218454,0.4592200968527087
196.0,-12.0,7.52041931405045,0.07679296474211383,0.45926603863445425
200.0,-12.0,7.827734776177948,0.07684262694862509,0.4591659666161477
204.0,-12.0,8.13516032963945,0.0802675604454337,0.4592382754450509
208.0,-12.0,8.469875259741418,0.09128837872788598,0.4618043666493278
212.0,-12.0,8.865467359462539,0.09889549572001788,0.46190596696364394
216.0,-12.0,9.26103922550156,0.09930899825503525,0.46194161314314997
220.0,-12.0,9.65993934550282,0.060331372893228874,0.4612832760212028
224.0,-12.0,9.743690208647392,0.03443630724843172,0.4495439436358347
228.0,-12.0,9.935429803490274,0.15781826214070205,0.3484652843064724
232.0,-12.0,11.006236305773008,0.24907397934785092,0.2488862489489534
236.0,-12.0,11.928021638273082,0.03617121489100117,0.13931854756948003
240.0,-12.0,11.295606024901018,-0.1669879394542415,0.08798254682384421
244.0,-12.0,10.59211812263915,-0.17561680065788,0.08845464111092416
248.0,-12.0,9.890671619637978,-0.17535793660556198,0.08830306602009452
252.0,-12.0,9.189254629794654,-0.17543680642012482,0.08813683668743777
256.0,-12.0,8.487177168276979,-0.17536829089908035,0.0881669465515671
260.0,-12.0,7.786308302602011,-0.1754055272594297,0.08812834321193974
264.0,-12.0,7.083932950201541,-0.17656487492291362,0.08838560077250668
268.0,-12.0,6.373789303218702,-0.23788704245042325,0.08922473637641593
272.0,-12.0,5.180836610598155,-0.305727776992659,0.09163984784389378
276.0,-12.0,3.92796708727743,-0.3129994642399927,0.09160324641470624
280.0,-12.0,2.676840896678214,-0.31291988801313475,0.09142956014592829
284.0,-12.0,1.4246079831723522,-0.31299979094269387,0.09141322070503635
288.0,-12.0,0.17284256913666277,-0.3129654342220558,0.09143681350524349
292.0,-12.0,-1.0791154906040943,-0.31297392318514644,0.091505808271597
296.0,-12.0,-2.3309488163445087,-0.31275352964724723,0.09160085135977691
300.0,-12.0,-3.581143727782072,-0.3612939647153507,0.0918224474179895
304.0,-12.0,-5.221300534067314,-0.4308736994757002,0.09494036796514149
308.0,-12.0,-7.0281333235876735,-0.4520673922276728,0.0945608758085178
312.0,-12.0,-8.837839671888696,-0.45215302251282197,0.09445319509597438
316.0,-12.0,-10.64535750369025,-0.40113470425991293,0.09495960943891091
320.0,-12.0,-12.046917305968,-0.25032562221743926,0.08787569126130235
324.0,-12.0,-12.647962481429763,-0.15195401026616207,0.08743287851535997
328.0,-12.0,-13.262549388097296,-0.17137980131013664,0.08811565515174413
332.0,-12.0,-14.019000891910856,-0.19080025643356313,0.08872576118442055
336.0,-12.0,-14.788951439565801,-0.19226415104899974,0.08878997975044522
340.0,-12.0,-15.557114100302854,-0.23829364763437666,0.0883416118963003
344.0,-12.0,-16.695300620640815,-0.5772219139204018,0.18369148688262804
348.0,-12.0,-20.17488941166607,0.47307405416589554,0.2956756534320042
352.0,-12.0,-12.91070818731365,0.9080226530440523,-0.0
356.0,-12.0,-12.91070818731365,0.0,-0.0
360.0,-12.0,-12.91070818731365,0.0,-0.0
364.0,-12.0,-12.91070818731365,0.0,-0.0
368.0,-12.0,-12.91070818731365,0.0,-0.0
372.0,-12.0,-12.91070818731365,0.0,-0.0
376.0,-12.0,-12.91070818731365,0.0,-0.0
380.0,-12.0,-12.91070818731365,0.0,-0.0
-380.0,-8.0,-12.91070818731365,0.0,-0.0
-376.0,-8.0,-12.91070818731365,0.0,-0.0
-372.0,-8.0,-12.91070818731365,0.0,-0.0
-368.0,-8.0,-12.91070818731365,0.0,-0.0
-364.0,-8.0,-12.91070818731365,0.0,-0.0
-360.0,-8.0,-12.91070818731365,0.0,-0.0
-356.0,-8.0,-12.91070818731365,0.0,-0.0
-352.0,-8.0,-12.91070818731365,-0.2002894796670065,-0.0
-348.0,-8.0,-14.513024024649702,-0.052641276077010524,0.873366541435004
-344.0,-8.0,-13.331838395929735,0.23940378564376408,0.8726733213169255
-340.0,-8.0,-12.59779373949959,0.25358515087151945,0.8528151106220485
-336.0,-8.0,-11.303157188957579,0.3431225467315513,0.8910317373854649
-332.0,-8.0,-9.85281336564718,0.2994597414119269,0.8664870057315931
-328.0,-8.0,-8.907479257662164,0.22439684670853688,0.8610369953304751
-324.0,-8.0,-8.057638591978884,0.14980335460077054,0.8448725515990231
-320.0,-8.0,-7.709052420856,0.08298183326875608,0.8403376659880137
-316.0,-8.0,-7.393783925828836,0.08670526817699753,0.8421891820120525
-312.0,-8.0,-7.015410275440019,0.09894919068327468,0.8425351371012694
-308.0,-8.0,-6.602190400362638,0.02886176545691377,0.8400970979004359
-304.0,-8.0,-6.784516151784709,-0.03497564939707387,0.8345976180928045
-300.0,-8.0,-6.881995595539229,0.02144936992327262,0.8408305196559822
-296.0,-8.0,-6.612921192398528,0.05440376429956684,0.8395521976124711
